DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,TOXCAST ACTIVE,TOXCAST TOTAL,% TOXCAST ACTIVE,HIT CALL,CONTINUOUS HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
DTXSID1027134,Bis(2-ethylhexyl) phosphate,298-07-7,C16H35O4P,322.227297,165,483,34,Inactive,3.5400821193229205e-8,-1.5656536221394834,0.0635945732828699,25,1.3979400086720377
DTXSID1047360,SR58611,929601-09-2,C22H27Cl2NO4,439.131714,179,630,28,Inactive,4.1539284796954953e-8,-12.133395088141263,0.4928408635164069,22.9,1.359835482339888
DTXSID5032361,"2,2-Dibromo-3-nitrilopropionamide",10222-01-2,C3H2Br2N2O,239.853389,23,609,4,Inactive,4.1735232040867676e-8,-2.2417370114577126,0.09105609736415149,25.000000000000004,1.3979400086720377
DTXSID9026261,"Tris(1,3-dichloro-2-propyl) phosphate",13674-87-8,C9H15Cl6O4P,427.883912,237,790,30,Inactive,4.280237567500503e-8,-2.449302882608919,0.09948712119808872,25,1.3979400086720377
DTXSID9040712,Triethyltin bromide,2767-54-6,C6H15BrSn,285.937915,233,388,60,Inactive,4.661302988255719e-8,-7.404743502244818,0.30076991272876213,0.02346154327912509,-1.6296434237821362
DTXSID1047447,"Hydrazinecarboxylic acid, phenylmethyl ester",5331-43-1,C8H10N2O2,166.074228,3,331,1,Inactive,5.138876910486983e-8,-2.3884747988452726,0.09701637289472029,25,1.3979400086720377
DTXSID3020704,2-Hydrazino-4-(4-aminophenyl) thiazole,26049-71-8,C9H10N4S,206.062618,50,329,15,Inactive,5.731491173966766e-8,-11.016699893228404,0.4474823286506486,4.960660653460047,0.6955395190397201
DTXSID1032642,Rimsulfuron,122931-48-0,C14H17N5O7S2,431.056940,21,397,5,Inactive,6.102013984616502e-8,-15.084749084928056,0.6127205708656404,0.07617152176482327,-1.1182073679268498
DTXSID8020040,Aldrin,309-00-2,C12H8Cl6,361.875717,243,643,38,Inactive,6.54296709416804e-8,-4.673060714008438,0.18981293041446057,25,1.3979400086720377
DTXSID5027198,N-Methylphthalimide,550-44-7,C9H7NO2,161.047678,1,366,0,Inactive,8.161662832147227e-8,-1.4105949947034913,0.05729631733009765,25,1.3979400086720377
DTXSID7047304,CP-100829,135080-03-4,C14H7Cl2FN2O3S,371.953847,295,630,47,Inactive,8.425427427764488e-8,-9.813011554698377,0.39859025880075427,24.999999999999996,1.3979400086720375
DTXSID0021626,4-Isopropylbenzyl alcohol,536-60-7,C10H14O,150.104465,8,441,2,Inactive,8.866196367376082e-8,-2.5514155042579993,0.10363478739241243,25,1.3979400086720377
DTXSID7040738,Imipramine hydrochloride,113-52-0,C19H25ClN2,316.170627,62,247,25,Inactive,9.233412021597949e-8,-11.254924685986776,0.4571586732945976,43.98908495461099,1.6433449280305936
DTXSID7020972,Nitrofurantoin,67-20-9,C8H6N4O5,238.033819,103,601,17,Inactive,9.295563923609328e-8,-7.291859733700588,0.2961847382114748,25,1.3979400086720377
DTXSID0042379,Dimethoxydimethylsilane,1112-39-6,C4H12O2Si,120.060656,6,364,2,Inactive,9.587819090314129e-8,-1.647344607007457,0.06691274228926673,25,1.3979400086720377
DTXSID8020963,4-Nitroanthranilic acid,619-17-0,C7H6N2O4,182.032757,11,331,3,Inactive,1.0309240341253185e-7,-14.138235116105928,0.574274549918003,0.15032404462163274,-0.8229715476146536
DTXSID0034803,Penoxsulam,219714-96-2,C16H14F5N5O5S,483.063581,38,679,6,Inactive,1.0315638166188565e-7,-12.418928454606391,0.504438813625932,1.5045078429031946,0.17739445603136791
DTXSID4020119,Azathioprine,446-86-6,C9H7N7O2S,277.038194,137,674,20,Inactive,1.0604565301149217e-7,-3.977607824983561,0.16156464542314852,24.85,1.395326393069351
DTXSID2022171,1-Decanamine,2016-57-1,C10H23N,157.183050,15,357,4,Inactive,1.1027559827030446e-7,-8.655038454614305,0.3515550754552467,0.4150866104312284,-0.38186127555817023
DTXSID9035204,Tributyltin methacrylate,2155-70-6,C16H32O2Sn,376.142432,520,765,68,Inactive,1.1426244614348971e-7,-2.2022667865755627,0.0894528742289288,24.999999999999996,1.3979400086720375
DTXSID7022049,"2,4,6-Trimethylphenol",527-60-6,C9H12O,136.088815,21,596,4,Inactive,1.225212961689078e-7,-9.926523367257639,0.4032009435526005,0.03223954203692516,-1.491611135981368
DTXSID8024157,Isopropalin,33820-53-0,C15H23N3O4,309.168856,138,601,23,Inactive,1.2662268808736702e-7,-10.002165190097381,0.4062734043943915,0.1499528283846414,-0.8240453382388461
DTXSID0028666,"1,2-Benzenedicarboxylic acid, di-C9-11-branched alkyl esters, C10-rich",68515-49-1,, ,8,589,1,Inactive,1.3686290983959553e-7,-3.5486904180810526,0.14414264410699149,25,1.3979400086720377
DTXSID8040278,Iodenphos,18181-70-9,C8H8Cl2IO3PS,411.835350,76,329,23,Inactive,1.509026276709761e-7,-3.5607288073193897,0.14463162597105092,25,1.3979400086720377
DTXSID7040788,2-tert-Butyl-4-methoxyphenol,121-00-6,C11H16O2,180.115030,71,633,11,Inactive,1.6135085212998345e-7,-11.388156589221339,0.4625703594517748,12.482910782139436,1.0963158665341595
DTXSID8027246,2-Pyrrolidinone,616-45-5,C4H7NO,85.052764,7,365,2,Inactive,1.901073924735492e-7,-3.9348918580771857,0.1598295849670152,25,1.3979400086720377
DTXSID9037539,Endosulfan I,959-98-8,C9H6Cl6O3S,403.816881,103,398,26,Inactive,2.041944276741865e-7,-12.582669301543563,0.511089728708743,8.760737493056777,0.9425406673191529
DTXSID8026773,"1,3-Butanediol",107-88-0,C4H10O2,90.068080,12,582,2,Inactive,2.0553309799122702e-7,-4.24929969500327,0.17260037407602744,25,1.3979400086720377
DTXSID2036588,"Glycols, polyethylene, mono(p-nonylphenyl) ether",26027-38-3,(C2H4O)nC15H24O, ,156,384,41,Inactive,2.1090560541513134e-7,-7.163932479314836,0.290988519176262,10,1
DTXSID2024824,"Chlorinated paraffins (C12, 60% chlorine)",NOCAS_24824,, ,47,329,14,Inactive,2.2319319967565932e-7,-1.6230947596329328,0.06592774875420229,25,1.3979400086720377
DTXSID1020063,2-Amino-5-nitrophenol,121-88-0,C6H6N2O3,154.037842,44,444,10,Inactive,2.493661643180531e-7,-5.54750547566303,0.2253316049734432,25,1.3979400086720377
DTXSID8047347,SR271425,155990-20-8,C22H27N3O3S,413.177313,368,696,53,Inactive,2.539399025797808e-7,-5.3512344412364685,0.21735936098176886,25,1.3979400086720377
DTXSID6020561,Endrin,72-20-8,C12H8Cl6O,377.870631,126,648,19,Inactive,2.8866934582463465e-7,-6.061309044628304,0.2462015587470699,24.999999999999996,1.3979400086720375
DTXSID9022312,4-Octylphenol,1806-26-4,C14H22O,206.167065,200,621,32,Inactive,2.9383545558845864e-7,-17.93655148737491,0.7285566372254789,19.003245632316613,1.2788277819963354
DTXSID3041619,Benalaxyl,71626-11-4,C20H23NO3,325.167794,31,247,13,Inactive,3.0754750243087673e-7,-7.556496398123792,0.30693389467304133,0.05683420080962069,-1.245390242582531
DTXSID8038801,N-Benzyl-9-(tetrahydro-2H-pyran-2-yl)adenine,2312-73-4,C17H19N5O,309.158960,24,329,7,Inactive,3.962442231866769e-7,-5.4038450177063035,0.21949632608915512,24.999999999999996,1.3979400086720375
DTXSID7020005,Acetamide,60-35-5,C2H5NO,59.037114,8,608,1,Inactive,3.9834682485625437e-7,-4.491115240784028,0.18242256988590086,25,1.3979400086720377
DTXSID9042209,N-Methyldioctylamine,4455-26-9,C17H37N,255.292600,16,618,3,Inactive,4.1103843037082984e-7,-1.5387486960001409,0.06250173430952118,25.25,1.4022613824546801
DTXSID1022267,Methomyl,16752-77-5,C5H10N2O2S,162.046299,15,670,2,Inactive,4.153570831244974e-7,-2.168181258234532,0.08806836963652293,25.000000000000004,1.3979400086720377
DTXSID2044844,3-(Octyloxy)propan-1-amine,15930-66-2,C11H25NO,187.193614,24,247,10,Inactive,4.20275585457186e-7,-10.126390189669415,0.41131924322306723,25,1.3979400086720377
DTXSID2047307,PD-0333941,501027-49-2,C23H22N2O4,390.157957,141,629,22,Inactive,4.863128561310515e-7,-2.527085941859201,0.10264655594898739,25,1.3979400086720377
DTXSID6024836,"3,7-Dimethyl-2,6-octadienal",5392-40-5,C10H16O,152.120115,34,631,5,Inactive,5.067006444873278e-7,-9.246991504437615,0.3755993474926112,24.999999999999996,1.3979400086720375
DTXSID2035481,4-[4-(Acetyloxy)phenyl]-2-butanone,3572-06-3,C12H14O3,206.094294,1,247,0,Inactive,5.190710385906293e-7,-5.5027009567878045,0.22351171057360741,25,1.3979400086720377
DTXSID9032531,Bromuconazole,116255-48-2,C13H12BrCl2N3O,374.954080,110,437,25,Inactive,5.36298233750822e-7,-14.769869849215391,0.599930634223448,12.564378560416825,1.0991410130673864
DTXSID4034150,Haloperidol,52-86-8,C21H23ClFNO2,375.140135,270,752,36,Inactive,5.423213958572048e-7,-12.509496250071201,0.5081175457696895,7.023950332039227,0.8465814319132006
DTXSID5021835,4-Dimethylaminobenzaldehyde,100-10-7,C9H11NO,149.084064,7,331,2,Inactive,5.727559630181671e-7,-4.012185125853282,0.16296912510051068,25,1.3979400086720377
DTXSID7020970,Nitrofen,1836-75-5,C12H7Cl2NO3,282.980299,126,696,18,Inactive,6.390457980037481e-7,-10.105577553137138,0.4104738641938584,44.369143898395976,1.647081049095426
DTXSID3029653,Ammonium isothiocyanate,1762-95-4,CH4N2S,76.009519,5,375,1,Inactive,7.472321084072557e-7,-1.0172363755617786,0.041318662261493,20,1.3010299956639813
DTXSID1041681,Bromofenoxim,13181-17-4,C13H7Br2N3O6,458.870161,68,247,28,Inactive,7.532176183195934e-7,-1.3653933279890877,0.05546029136258586,25,1.3979400086720377
DTXSID0042169,Monotridecyl phosphate,5116-94-9,C13H29O4P,280.180346,44,385,11,Inactive,8.163640714651761e-7,-8.647813892509706,0.3512616242488619,44.34099865745426,1.646805470161816
DTXSID7041411,2-Chloro-N-(2-methyl-4-bromophenyl)acetamide,96686-51-0,C9H9BrClNO,260.955605,124,247,50,Inactive,8.595955895573451e-7,-2.736242724529076,0.11114220029523326,25,1.3979400086720377
DTXSID9040683,Megestrol acetate,595-33-5,C24H32O4,384.230060,50,250,20,Inactive,8.687627583155374e-7,-1.1839511900210327,0.04809037558016506,25,1.3979400086720377
DTXSID6020220,tert-Butylhydroquinone,1948-33-0,C10H14O2,166.099380,202,728,28,Inactive,8.782364703192717e-7,-1.6152562110294508,0.06560935830912143,25,1.3979400086720377
DTXSID1021031,4-Nitrosodiphenylamine,156-10-5,C12H10N2O,198.079313,184,374,49,Inactive,8.945369237129005e-7,-18.90601578586375,0.7679348671887103,9.861483427708098,0.9939422492221243
DTXSID3036288,2-Octyl-1-dodecanol,5333-42-6,C20H42O,298.323566,3,359,1,Inactive,0.0000010034699670437975,-15.96848543919832,0.6486166564043928,0.07625294575470612,-1.1177433742722904
DTXSID0021961,Benzophenone,119-61-9,C13H10O,182.073165,25,602,4,Inactive,0.0000010911826173227091,-7.031988687774485,0.28562915424287,25,1.3979400086720377
DTXSID1022396,Chrysin,480-40-0,C15H10O4,254.057909,127,423,30,Inactive,0.0000011193311431234119,-7.926459426999516,0.32196125488802874,25,1.3979400086720377
DTXSID5021201,Gallic acid n-propyl ester,121-79-9,C10H12O5,212.068473,110,617,18,Inactive,0.0000012488247094379342,-12.110757320376823,0.49192135031074075,25,1.3979400086720377
DTXSID7040287,Chloroxuron,1982-47-4,C15H15ClN2O2,290.082205,62,445,14,Inactive,0.0000013332305807878105,-1.5137209590138379,0.0614851440296706,25,1.3979400086720377
DTXSID9040760,"{4-[({2-[3-Fluoro-4-(trifluoromethyl)phenyl]-4-methyl-1,3-thiazol-5-yl}methyl)sulfanyl]-2-methylphenoxy}acetic acid",317318-84-6,C21H17F4NO3S2,471.058598,105,332,32,Inactive,0.0000013567728122686659,-0.5514144627047669,0.02239765358176301,25,1.3979400086720377
DTXSID4042462,Tetraiodoethene,513-92-8,C2I4,531.617880,126,247,51,Inactive,0.000001389676732530417,-1.3901631650452229,0.05646640612232343,24.999999999999996,1.3979400086720375
DTXSID7025895,"N-Phenyl-1,4-benzenediamine",101-54-2,C12H12N2,184.100048,213,662,32,Inactive,0.0000014223496739603628,-8.792530215701124,0.3571397908434934,25,1.3979400086720377
DTXSID5020607,Di(2-ethylhexyl) phthalate,117-81-7,C24H38O4,390.277010,88,813,11,Inactive,0.0000015420445391613144,-14.380851850619507,0.5841292888490767,8.28566422779733,0.9183273297624829
DTXSID7022598,Amoxapine,14028-44-5,C17H16ClN3O,313.098190,87,332,26,Inactive,0.0000019092206710770283,-15.332735558026931,0.6227934207691178,25,1.3979400086720377
DTXSID5041778,Chloropropylate,5836-10-2,C17H16Cl2O3,338.047650,93,247,38,Inactive,0.000001926183960264442,-4.588883113640777,0.18639375870262173,24.999999999999996,1.3979400086720375
DTXSID4027781,C.I. Fluorescent Brightener 220,16470-24-9,C40H40N12Na4O16S4,1164.115885,33,331,10,Inactive,0.000002100878704039075,-6.237658002385376,0.253364596956067,16.4,1.2148438480476977
DTXSID6024046,Paraoxon,311-45-5,C10H14NO6P,275.055874,36,376,10,Inactive,0.0000022542782992642983,-7.575398996046188,0.30770169071158643,0.0363032003641139,-1.4400550873823847
DTXSID3020706,2-Hydrazino-4-(4-nitrophenyl)thiazole,26049-70-7,C9H8N4O2S,236.036797,99,329,30,Inactive,0.0000022687127549145113,-13.347847512225785,0.5421701548678763,0.039761420220524916,-1.400538111625795
DTXSID6044646,"5,5-Dimethyl-2-phenoxy-1,3,2-dioxaphosphinane",3057-08-7,C11H15O3P,226.075881,3,344,1,Inactive,0.0000023613211549041217,-6.814837114529413,0.27680877312986674,25,1.3979400086720377
DTXSID6044642,C.I. Disperse Red 82,30124-94-8,C21H21N5O6,439.149183,49,247,20,Inactive,0.0000024674088300549868,-2.8413121972948865,0.11540996948192413,25,1.3979400086720377
DTXSID3047138,tert-Butylbenzene,98-06-6,C10H14,134.109550,7,602,1,Inactive,0.0000029530536707512767,-4.409501416330927,0.17910753502334578,24.999999999999996,1.3979400086720375
DTXSID2047191,Linalyl benzoate,126-64-7,C17H22O2,258.161980,30,331,9,Inactive,0.0000031928484803865454,-3.4956842707793445,0.1419896114876726,25,1.3979400086720377
DTXSID7042019,Haloxyfop,69806-34-4,C15H11ClF3NO4,361.032870,32,250,13,Inactive,0.000003320788438789029,-5.109341105049657,0.20753400543872808,25,1.3979400086720377
DTXSID1047102,Dehydroabietylamine acetate,2026-24-6,C22H35NO2,345.266779,173,329,53,Inactive,0.000003845914036126932,-12.79463819622626,0.5196995969554418,25,1.3979400086720377
DTXSID1020485,C.I. Disperse Black 6 dihydrochloride,20325-40-0,C14H18Cl2N2O2,316.074533,231,632,37,Inactive,0.000003902914923142194,-5.619553536070844,0.22825809241147066,25,1.3979400086720377
DTXSID4044581,2-tert-Butyl-4-ethylphenol,96-70-8,C12H18O,178.135765,155,628,25,Inactive,0.000004023041206612404,-6.789533470630521,0.2757809759124638,25,1.3979400086720377
DTXSID5032577,Tefluthrin,79538-32-2,C17H14ClF7O2,418.057054,91,702,13,Inactive,0.0000040954959912362845,-3.8785981815411334,0.15754301769107962,25,1.3979400086720377
DTXSID9029649,"1,3-Benzenedimethanamine",1477-55-0,C8H12N2,136.100048,13,358,4,Inactive,0.000004313462321046199,-0.48467990041278974,0.019686992710057572,25,1.3979400086720377
DTXSID1041188,1-Phenyl-2-nitropropene,705-60-2,C9H9NO2,163.063329,126,371,34,Inactive,0.000004433725898753212,-0.5955267290697324,0.024189429691338762,25,1.3979400086720377
DTXSID1047310,Farglitazar,196808-45-4,C34H30N2O5,546.215472,351,720,49,Inactive,0.0000046064787985665475,-24.297962330052414,0.9869478945869086,6.815202618694896,0.8334787721109755
DTXSID3025049,Diethylene glycol monomethyl ether,111-77-3,C5H12O3,120.078644,9,606,1,Inactive,0.000004665562715528316,-3.2693279962457247,0.13279534879424573,25,1.3979400086720377
DTXSID9033058,"4-Amino-1,2,4-triazole",584-13-4,C2H4N4,84.043596,10,595,2,Inactive,0.0000048745223976396525,-7.373937604448125,0.29951862195967155,25,1.3979400086720377
DTXSID2022123,2-Hydroxyethyl acrylate,818-61-1,C5H8O3,116.047344,43,370,12,Inactive,0.000005057066893740829,-1.525257754830651,0.06195375189838887,25,1.3979400086720377
DTXSID7021239,Retinoic acid,302-79-4,C20H28O2,300.208930,268,717,37,Inactive,0.000005081264082815567,-6.8789864220901125,0.27941442471398886,25,1.3979400086720377
DTXSID8026725,12-hydroxystearic acid,106-14-9,C18H36O3,300.266445,32,331,10,Inactive,0.000005298551015264727,-3.1373982116399315,0.1274365528021659,25,1.3979400086720377
DTXSID8020913,Naphthalene,91-20-3,C10H8,128.062600,16,638,3,Inactive,0.000005319279910066016,-15.927982492131905,0.6469714855958794,8.99409984412135,0.9539577043916153
DTXSID8027292,Dibutyltin dichloride,683-18-1,C8H18Cl2Sn,303.980758,203,389,52,Inactive,0.000005356635805700949,-18.707071732410437,0.7598540490514015,31.739372513979255,1.501598336520592
DTXSID8020915,1-Naphthaleneacetic acid,86-87-3,C12H10O2,186.068080,6,365,2,Inactive,0.000005500150933918258,-14.118135351935774,0.5734581267274504,6.23700197314267,0.7949758814448846
DTXSID3047683,"2,5-Dimethyl-1,4-dithiane-2,5-diol",55704-78-4,C6H12O2S2,180.027872,13,247,5,Inactive,0.0000057551294801317276,-8.657776241464669,0.3516662803756878,25.000000000000004,1.3979400086720377
DTXSID5026706,"1,2-Diphenoxyethane",104-66-5,C14H14O2,214.099380,24,493,5,Inactive,0.000005790362166296021,-7.278243812034788,0.295631679274335,25,1.3979400086720377
DTXSID6047311,GSK163929B,NOCAS_47311,C36H40ClF2N5O3S,695.250845,244,658,37,Inactive,0.000005995750322047559,-0.25109559473512194,0.010199137902908323,24.999999999999996,1.3979400086720375
DTXSID8024234,Norflurazon,27314-13-2,C12H9ClF3N3O,303.038624,81,678,12,Inactive,0.000006008814545103744,-4.0298072815499495,0.16368491143792702,25.000000000000004,1.3979400086720377
DTXSID3034872,Chloridazon,1698-60-8,C10H8ClN3O,221.035590,20,666,3,Inactive,0.000006762734350284037,-3.488652315716999,0.14170398369924578,25,1.3979400086720377
DTXSID0026252,Triphenyl phosphite,101-02-0,C18H15O3P,310.075881,15,631,2,Inactive,0.00000761949402182729,-17.16535688127931,0.6972318338339843,25,1.3979400086720377
DTXSID2025892,N-Phenyl-1-naphthylamine,90-30-2,C16H13N,219.104799,234,485,48,Inactive,0.000008280771374427185,-12.239758152939679,0.4971611765302587,43.55631872449659,1.6390511671076773
DTXSID0023581,Simvastatin,79902-63-9,C25H38O5,418.271924,227,677,34,Inactive,0.000008816808778462749,-8.921787852558309,0.3623900480799899,25,1.3979400086720377
DTXSID6021244,Rifampicin,13292-46-1,C43H58N4O12,822.405123,106,653,16,Inactive,0.000008834118991768159,-9.188279213075866,0.3732145395997213,15.6,1.1931245983544616
DTXSID2025680,Mono(2-ethylhexyl) phthalate,4376-20-9,C16H22O4,278.151809,82,757,11,Inactive,0.000009232894346649551,-8.113130113021718,0.32954354668880415,25,1.3979400086720377
DTXSID7024245,Pendimethalin,40487-42-1,C13H19N3O4,281.137556,146,703,21,Inactive,0.000009932832773006608,-2.0441144931419295,0.08302895806228955,24.999999999999996,1.3979400086720375
DTXSID8041610,Arabinose,147-81-9,C5H10O5,150.052823,3,365,1,Inactive,0.00001137823995108787,-7.007365419299702,0.2846289928857599,25,1.3979400086720377
DTXSID1025148,"3,5-Dimethylphenol",108-68-9,C8H10O,122.073165,3,359,1,Inactive,0.00001163927642632583,-10.400955677057704,0.42247169403450596,25.6,1.4082399653118496
DTXSID4020375,DDT,50-29-3,C14H9Cl5,351.914689,268,713,38,Inactive,0.000011831981804551786,-9.317035432988197,0.3784444300091024,25,1.3979400086720377
DTXSID3047425,4-Butylphenol,1638-22-8,C10H14O,150.104465,61,415,15,Inactive,0.000012101798134135447,-19.282218335510223,0.7832156676635956,19.907784945481826,1.29902294061654
DTXSID5023588,D-Glucitol,50-70-4,C6H14O6,182.079038,6,411,1,Inactive,0.000012477732964461805,-11.664329417036855,0.47378809809389616,24.15,1.382917135087531
DTXSID5044992,"2,5-Bis(2-methylbutan-2-yl)benzene-1,4-diol",79-74-3,C16H26O2,250.193280,109,331,33,Inactive,0.000013326095253167815,-9.466813008567577,0.3845281773154174,25,1.3979400086720377
DTXSID0022480,3-Ethylphenol,620-17-7,C8H10O,122.073165,6,361,2,Inactive,0.000013610285953213651,-3.213748731112834,0.13053779987057534,25.6,1.4082399653118496
DTXSID7042065,"rel-(1R,4S,4aS,5R,8S,8aR)-1,2,3,4,10,10-Hexachloro-1,4,4a,5,8,8a-hexahydro-1,4:5,8-dimethanonaphthalene",465-73-6,C12H8Cl6,361.875717,86,447,19,Inactive,0.000014354253013733147,-5.148195997339003,0.20911223465887718,25,1.3979400086720377
DTXSID3026564,Triethylene glycol bis(2-ethylhexanoate),94-28-0,C22H42O6,402.298139,35,631,6,Inactive,0.000014927010065453975,-0.5320440323415006,0.021610854869814112,25,1.3979400086720377
DTXSID8041242,"2,2,4-Trimethylpentane-1,3-diyl dibenzoate",68052-23-3,C22H26O4,354.183109,32,329,10,Inactive,0.000015274056260219573,-12.408380298572535,0.5040103628674701,42.8234680205993,1.6316818353363027
DTXSID8025595,"N,N'-Methylenebisacrylamide",110-26-9,C7H10N2O2,154.074228,23,590,4,Inactive,0.000016327528097949815,-13.80876132674734,0.5608918037308117,41.004959039699955,1.6128363824109881
DTXSID6032514,"1,2-Benzenedicarboxaldehyde",643-79-8,C8H6O2,134.036779,135,624,22,Inactive,0.000017932799560506888,-12.450887940023847,0.5057369614465757,25,1.3979400086720377
DTXSID5041772,Chlorfluazuron,71422-67-8,C20H9Cl3F5N3O3,538.962965,46,329,14,Inactive,0.000018469474535875305,-5.902815256205878,0.23976377155060424,24.15,1.382917135087531
DTXSID7024299,Hexythiazox,78587-05-0,C17H21ClN2O2S,352.101227,191,687,28,Inactive,0.000019082641141939352,-1.4502916527214245,0.058908737850005964,25,1.3979400086720377
DTXSID8042399,Sodium abietate,14351-66-7,C20H29NaO2,324.206524,60,362,17,Inactive,0.000019145961873566728,-0.8280217359202244,0.03363303876423862,25,1.3979400086720377
